exercise_name,variation_name,difficulty_level,target_muscle_group,prime_mover_muscle,secondary_muscle,tertiary_muscle,primary_equipment,num_primary_items,secondary_equipment,num_secondary_items,posture,single_or_double_arm,continuous_or_alternating_arms,grip,load_position_ending,continuous_or_alternating_legs,foot_elevation,combination_exercises,movement_pattern_1,movement_pattern_2,movement_pattern_3,plane_of_motion_1,plane_of_motion_2,plane_of_motion_3,body_region,force_type,mechanics,laterality,primary_exercise_classification,time_or_reps,num_sets,time_per_set,rest_time,total_time_seconds,num_reps_per_set,URL
Alternating Single Arm Dumbbell Hang Power Clean,3 sets of 45 seconds work with 1.5 minutes rest,Intermediate,Glutes,Gluteus Maximus,,,Dumbbell,1,,0,Standing,Single Arm,Alternating,Neutral,Front Rack,Continuous,No Elevation,Single Exercise,Hip Hinge,,,Sagittal Plane,,,Full Body,Unsorted*,Compound,Unilateral,Ballistics,time,3.0,45.0,90.0,315.0,,https://youtu.be/-hApznQV1wg?feature=shared
Double Dumbbell Suitcase Russian Step Up,3 sets of 8 reps with 60s rest,Novice,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Dumbbell,2,Plyo Box,1,Single Leg Standing Bent Knee,Double Arm,Continuous,Neutral,Suitcase,Continuous,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Unilateral,Balance,rep,3.0,28.0,60.0,204.0,8.0,https://youtu.be/OpEgnt3M98k?si=98bk34oOvELlwHao
Double Dumbbell Suitcase Russian Step Up,4 sets of 6 reps with 90s rest,Novice,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Dumbbell,2,Plyo Box,1,Single Leg Standing Bent Knee,Double Arm,Continuous,Neutral,Suitcase,Continuous,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Unilateral,Balance,rep,4.0,21.0,90.0,354.0,6.0,https://youtu.be/OpEgnt3M98k?si=98bk34oOvELlwHao
Double Dumbbell Suitcase Russian Step Up,5 sets of 5 reps with 60s rest,Novice,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Dumbbell,2,Plyo Box,1,Single Leg Standing Bent Knee,Double Arm,Continuous,Neutral,Suitcase,Continuous,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Unilateral,Balance,rep,5.0,17.5,60.0,328.0,5.0,https://youtu.be/OpEgnt3M98k?si=98bk34oOvELlwHao
Double Dumbbell Suitcase Russian Step Up,3 sets of 30 seconds with 60s rest,Novice,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Dumbbell,2,Plyo Box,1,Single Leg Standing Bent Knee,Double Arm,Continuous,Neutral,Suitcase,Continuous,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Unilateral,Balance,time,3.0,30.0,60.0,210.0,,https://youtu.be/OpEgnt3M98k?si=98bk34oOvELlwHao
Double Dumbbell Suitcase Russian Step Up,4 sets of 20 seconds with 90s rest,Novice,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Dumbbell,2,Plyo Box,1,Single Leg Standing Bent Knee,Double Arm,Continuous,Neutral,Suitcase,Continuous,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Unilateral,Balance,time,4.0,20.0,90.0,350.0,,https://youtu.be/OpEgnt3M98k?si=98bk34oOvELlwHao
Double Dumbbell Front Rack Alternating Russian Step Up,3 sets of 8 reps with 60 seconds rest,Novice,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Dumbbell,2,Plyo Box,1,Single Leg Standing Bent Knee,Double Arm,Continuous,Neutral,Front Rack,Alternating,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Unilateral,Balance,rep,3.0,32.0,60.0,276.0,8.0,
Double Dumbbell Front Rack Alternating Russian Step Up,2 sets of 6 reps with 90 seconds rest,Novice,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Dumbbell,2,Plyo Box,1,Single Leg Standing Bent Knee,Double Arm,Continuous,Neutral,Front Rack,Alternating,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Unilateral,Balance,rep,2.0,24.0,90.0,138.0,6.0,
Double Dumbbell Front Rack Alternating Russian Step Up,4 sets of 12 reps with 45 seconds rest,Novice,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Dumbbell,2,Plyo Box,1,Single Leg Standing Bent Knee,Double Arm,Continuous,Neutral,Front Rack,Alternating,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Unilateral,Balance,rep,4.0,48.0,45.0,351.0,12.0,
Double Dumbbell Front Rack Alternating Russian Step Up,3 sets of 10 reps with 90 seconds rest,Novice,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Dumbbell,2,Plyo Box,1,Single Leg Standing Bent Knee,Double Arm,Continuous,Neutral,Front Rack,Alternating,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Unilateral,Balance,rep,3.0,40.0,90.0,300.0,10.0,
Double Dumbbell Front Rack Alternating Russian Step Up,3 sets of 30 seconds work with 60 seconds rest,Novice,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Dumbbell,2,Plyo Box,1,Single Leg Standing Bent Knee,Double Arm,Continuous,Neutral,Front Rack,Alternating,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Unilateral,Balance,time,3.0,30.0,60.0,210.0,,
Double Kettlebell Front Rack Russian Step Up,3 sets of 6 reps with 60 seconds rest,Novice,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Kettlebell,2,Plyo Box,1,Single Leg Standing Bent Knee,Double Arm,Continuous,Neutral,Front Rack,Continuous,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Unilateral,Balance,rep,3.0,21.0,60.0,183.0,6.0,https://youtu.be/KuNBOsyKvNs?si=xGQdh89b83Z6zfD1
Double Kettlebell Front Rack Russian Step Up,4 sets of 8 reps with 90 seconds rest,Novice,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Kettlebell,2,Plyo Box,1,Single Leg Standing Bent Knee,Double Arm,Continuous,Neutral,Front Rack,Continuous,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Unilateral,Balance,rep,4.0,28.0,90.0,382.0,8.0,https://youtu.be/KuNBOsyKvNs?si=xGQdh89b83Z6zfD1
Double Kettlebell Front Rack Russian Step Up,5 sets of 10 reps with 90 seconds rest,Novice,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Kettlebell,2,Plyo Box,1,Single Leg Standing Bent Knee,Double Arm,Continuous,Neutral,Front Rack,Continuous,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Unilateral,Balance,rep,5.0,35.0,90.0,535.0,10.0,https://youtu.be/KuNBOsyKvNs?si=xGQdh89b83Z6zfD1
Double Kettlebell Front Rack Russian Step Up,3 sets of 30 seconds with 60 seconds rest,Novice,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Kettlebell,2,Plyo Box,1,Single Leg Standing Bent Knee,Double Arm,Continuous,Neutral,Front Rack,Continuous,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Unilateral,Balance,time,3.0,30.0,60.0,210.0,,https://youtu.be/KuNBOsyKvNs?si=xGQdh89b83Z6zfD1
Double Kettlebell Front Rack Russian Step Up,4 sets of 45 seconds with 90 seconds rest,Novice,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Kettlebell,2,Plyo Box,1,Single Leg Standing Bent Knee,Double Arm,Continuous,Neutral,Front Rack,Continuous,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Unilateral,Balance,time,4.0,45.0,90.0,450.0,,https://youtu.be/KuNBOsyKvNs?si=xGQdh89b83Z6zfD1
Double Kettlebell Suitcase Russian Step Up,4 sets of 5 reps per set with 90 seconds rest,Novice,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Kettlebell,2,Plyo Box,1,Single Leg Standing Bent Knee,Double Arm,Continuous,Neutral,Suitcase,Continuous,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Unilateral,Balance,rep,4.0,25.0,90.0,370.0,5.0,https://youtu.be/N3HnkJ4Sp2s?si=L6L1BDMG1XO5MO94
Double Kettlebell Suitcase Russian Step Up,3 sets of 8 reps per set with 60 seconds rest,Novice,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Kettlebell,2,Plyo Box,1,Single Leg Standing Bent Knee,Double Arm,Continuous,Neutral,Suitcase,Continuous,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Unilateral,Balance,rep,3.0,40.0,60.0,240.0,8.0,https://youtu.be/N3HnkJ4Sp2s?si=L6L1BDMG1XO5MO94
Double Kettlebell Suitcase Russian Step Up,3 sets of 12 reps per set with 90 seconds rest,Novice,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Kettlebell,2,Plyo Box,1,Single Leg Standing Bent Knee,Double Arm,Continuous,Neutral,Suitcase,Continuous,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Unilateral,Balance,rep,3.0,60.0,90.0,360.0,12.0,https://youtu.be/N3HnkJ4Sp2s?si=L6L1BDMG1XO5MO94
Double Kettlebell Suitcase Russian Step Up,2 sets of 15 reps per set with 90 seconds rest,Novice,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Kettlebell,2,Plyo Box,1,Single Leg Standing Bent Knee,Double Arm,Continuous,Neutral,Suitcase,Continuous,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Unilateral,Balance,rep,2.0,75.0,90.0,240.0,15.0,https://youtu.be/N3HnkJ4Sp2s?si=L6L1BDMG1XO5MO94
Double Kettlebell Suitcase Russian Step Up,3 sets of 4 reps per set with 60 seconds rest,Novice,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Kettlebell,2,Plyo Box,1,Single Leg Standing Bent Knee,Double Arm,Continuous,Neutral,Suitcase,Continuous,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Unilateral,Balance,rep,3.0,20.0,60.0,180.0,4.0,https://youtu.be/N3HnkJ4Sp2s?si=L6L1BDMG1XO5MO94
Single Arm Kettlebell Suitcase Contralateral Russian Step Up,3 sets of 40 seconds holds with 60 seconds rest,Novice,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Kettlebell,1,Plyo Box,1,Single Leg Standing Bent Knee,Single Arm,Continuous,Neutral,Suitcase,Continuous,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Contralateral,Balance,time,3.0,40.0,60.0,240.0,,
Single Arm Kettlebell Suitcase Contralateral Russian Step Up,5 sets of 30 seconds holds with 45 seconds rest,Novice,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Kettlebell,1,Plyo Box,1,Single Leg Standing Bent Knee,Single Arm,Continuous,Neutral,Suitcase,Continuous,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Contralateral,Balance,time,5.0,30.0,45.0,330.0,,
Single Arm Kettlebell Suitcase Contralateral Russian Step Up,4 sets of 10 reps  with 60 seconds rest,Novice,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Kettlebell,1,Plyo Box,1,Single Leg Standing Bent Knee,Single Arm,Continuous,Neutral,Suitcase,Continuous,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Contralateral,Balance,rep,4.0,50.0,60.0,380.0,10.0,
Single Arm Kettlebell Suitcase Contralateral Russian Step Up,5 sets of 8 reps  with 90 seconds rest,Novice,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Kettlebell,1,Plyo Box,1,Single Leg Standing Bent Knee,Single Arm,Continuous,Neutral,Suitcase,Continuous,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Contralateral,Balance,rep,5.0,40.0,90.0,560.0,8.0,
Single Arm Kettlebell Suitcase Contralateral Russian Step Up,3 sets of 60 seconds holds with 90 seconds rest,Novice,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Kettlebell,1,Plyo Box,1,Single Leg Standing Bent Knee,Single Arm,Continuous,Neutral,Suitcase,Continuous,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Contralateral,Balance,time,3.0,60.0,90.0,360.0,,
Single Arm Kettlebell Suitcase Ipsilateral Russian Step Up,"3 sets of 5 reps, 45s rest",Novice,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Kettlebell,1,Plyo Box,1,Single Leg Standing Bent Knee,Single Arm,Continuous,Neutral,Suitcase,Continuous,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Ipsilateral,Balance,rep,3.0,35.0,45.0,195.0,5.0,
Single Arm Kettlebell Suitcase Ipsilateral Russian Step Up,"4 sets of 6 reps, 60s rest",Novice,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Kettlebell,1,Plyo Box,1,Single Leg Standing Bent Knee,Single Arm,Continuous,Neutral,Suitcase,Continuous,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Ipsilateral,Balance,rep,4.0,42.0,60.0,288.0,6.0,
Single Arm Kettlebell Suitcase Ipsilateral Russian Step Up,"3 sets of 30 seconds hold, 45s rest",Novice,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Kettlebell,1,Plyo Box,1,Single Leg Standing Bent Knee,Single Arm,Continuous,Neutral,Suitcase,Continuous,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Ipsilateral,Balance,time,3.0,30.0,45.0,195.0,,
Single Arm Kettlebell Suitcase Ipsilateral Russian Step Up,"4 sets of 40 seconds hold, 60s rest",Novice,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Kettlebell,1,Plyo Box,1,Single Leg Standing Bent Knee,Single Arm,Continuous,Neutral,Suitcase,Continuous,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Ipsilateral,Balance,time,4.0,40.0,60.0,340.0,,
Single Arm Kettlebell Suitcase Ipsilateral Russian Step Up,"5 sets of 20 seconds hold, 30s rest",Novice,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Kettlebell,1,Plyo Box,1,Single Leg Standing Bent Knee,Single Arm,Continuous,Neutral,Suitcase,Continuous,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Ipsilateral,Balance,time,5.0,20.0,30.0,185.0,,
Single Arm Kettlebell Front Rack Contralateral Russian Step Up,3 sets of 8 reps with 90 seconds rest,Novice,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Kettlebell,1,Plyo Box,1,Single Leg Standing Bent Knee,Single Arm,Continuous,Neutral,Front Rack,Continuous,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Contralateral,Balance,rep,3.0,48.0,90.0,414.0,8.0,https://youtu.be/nijhpzgUUi0?si=OYbqhyHxgBZEG3ZY
Single Arm Kettlebell Front Rack Contralateral Russian Step Up,4 sets of 5 reps with 120 seconds rest,Novice,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Kettlebell,1,Plyo Box,1,Single Leg Standing Bent Knee,Single Arm,Continuous,Neutral,Front Rack,Continuous,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Contralateral,Balance,rep,4.0,30.0,120.0,600.0,5.0,https://youtu.be/nijhpzgUUi0?si=OYbqhyHxgBZEG3ZY
Single Arm Kettlebell Front Rack Contralateral Russian Step Up,3 sets of 12 reps with 60 seconds rest,Novice,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Kettlebell,1,Plyo Box,1,Single Leg Standing Bent Knee,Single Arm,Continuous,Neutral,Front Rack,Continuous,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Contralateral,Balance,rep,3.0,72.0,60.0,396.0,12.0,https://youtu.be/nijhpzgUUi0?si=OYbqhyHxgBZEG3ZY
Single Arm Kettlebell Front Rack Contralateral Russian Step Up,4 sets of 30 seconds work with 60 seconds rest,Novice,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Kettlebell,1,Plyo Box,1,Single Leg Standing Bent Knee,Single Arm,Continuous,Neutral,Front Rack,Continuous,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Contralateral,Balance,time,4.0,30.0,60.0,360.0,,https://youtu.be/nijhpzgUUi0?si=OYbqhyHxgBZEG3ZY
Single Arm Kettlebell Front Rack Contralateral Russian Step Up,3 sets of 45 seconds work with 90 seconds rest,Novice,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Kettlebell,1,Plyo Box,1,Single Leg Standing Bent Knee,Single Arm,Continuous,Neutral,Front Rack,Continuous,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Contralateral,Balance,time,3.0,45.0,90.0,405.0,,https://youtu.be/nijhpzgUUi0?si=OYbqhyHxgBZEG3ZY
Single Arm Kettlebell Front Rack Ipsilateral Russian Step Up,3 sets of 8 reps with 60 seconds rest,Novice,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Kettlebell,1,Plyo Box,1,Single Leg Standing Bent Knee,Single Arm,Continuous,Neutral,Front Rack,Continuous,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Ipsilateral,Balance,rep,3.0,40.0,60.0,300.0,8.0,
Single Arm Kettlebell Front Rack Ipsilateral Russian Step Up,4 sets of 10 reps with 90 seconds rest,Novice,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Kettlebell,1,Plyo Box,1,Single Leg Standing Bent Knee,Single Arm,Continuous,Neutral,Front Rack,Continuous,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Ipsilateral,Balance,rep,4.0,50.0,90.0,470.0,10.0,
Single Arm Kettlebell Front Rack Ipsilateral Russian Step Up,5 sets of 6 reps with 90 seconds rest,Novice,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Kettlebell,1,Plyo Box,1,Single Leg Standing Bent Knee,Single Arm,Continuous,Neutral,Front Rack,Continuous,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Ipsilateral,Balance,rep,5.0,30.0,90.0,510.0,6.0,
Single Arm Kettlebell Front Rack Ipsilateral Russian Step Up,3 sets of 30 seconds work with 60 seconds rest,Novice,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Kettlebell,1,Plyo Box,1,Single Leg Standing Bent Knee,Single Arm,Continuous,Neutral,Front Rack,Continuous,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Ipsilateral,Balance,time,3.0,30.0,60.0,210.0,,
Single Arm Kettlebell Front Rack Ipsilateral Russian Step Up,4 sets of 45 seconds work with 90 seconds rest,Novice,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Kettlebell,1,Plyo Box,1,Single Leg Standing Bent Knee,Single Arm,Continuous,Neutral,Front Rack,Continuous,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Ipsilateral,Balance,time,4.0,45.0,90.0,540.0,,
Double Kettlebell Overhead Russian Step Up,3 sets of 8 reps with 90 seconds rest,Intermediate,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Kettlebell,2,Plyo Box,1,Single Leg Standing Bent Knee,Double Arm,Continuous,Pronated,Overhead,Continuous,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Unilateral,Balance,rep,3.0,40.0,90.0,300.0,8.0,
Double Kettlebell Overhead Russian Step Up,4 sets of 5 reps with 120 seconds rest,Intermediate,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Kettlebell,2,Plyo Box,1,Single Leg Standing Bent Knee,Double Arm,Continuous,Pronated,Overhead,Continuous,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Unilateral,Balance,rep,4.0,25.0,120.0,460.0,5.0,
Double Kettlebell Overhead Russian Step Up,3 sets of 12 reps with 60 seconds rest,Intermediate,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Kettlebell,2,Plyo Box,1,Single Leg Standing Bent Knee,Double Arm,Continuous,Pronated,Overhead,Continuous,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Unilateral,Balance,rep,3.0,60.0,60.0,300.0,12.0,
Double Kettlebell Overhead Russian Step Up,5 sets of 6 reps with 75 seconds rest,Intermediate,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Kettlebell,2,Plyo Box,1,Single Leg Standing Bent Knee,Double Arm,Continuous,Pronated,Overhead,Continuous,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Unilateral,Balance,rep,5.0,30.0,75.0,450.0,6.0,
Double Kettlebell Overhead Russian Step Up,3 sets of 10 reps with 120 seconds rest,Intermediate,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Kettlebell,2,Plyo Box,1,Single Leg Standing Bent Knee,Double Arm,Continuous,Pronated,Overhead,Continuous,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Unilateral,Balance,rep,3.0,50.0,120.0,390.0,10.0,
Single Arm Kettlebell Overhead Contralateral Russian Step Up,"3 sets, 30 seconds work, 60 seconds rest",Intermediate,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Kettlebell,1,Plyo Box,1,Single Leg Standing Bent Knee,Single Arm,Continuous,Pronated,Overhead,Continuous,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Contralateral,Balance,time,3.0,30.0,60.0,30.0,,
Single Arm Kettlebell Overhead Contralateral Russian Step Up,"4 sets, 45 seconds work, 90 seconds rest",Intermediate,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Kettlebell,1,Plyo Box,1,Single Leg Standing Bent Knee,Single Arm,Continuous,Pronated,Overhead,Continuous,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Contralateral,Balance,time,4.0,45.0,90.0,45.0,,
Single Arm Kettlebell Overhead Contralateral Russian Step Up,"3 sets, 10 reps per set , 75 seconds rest",Intermediate,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Kettlebell,1,Plyo Box,1,Single Leg Standing Bent Knee,Single Arm,Continuous,Pronated,Overhead,Continuous,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Contralateral,Balance,rep,3.0,40.0,75.0,40.0,10.0,
Single Arm Kettlebell Overhead Contralateral Russian Step Up,"5 sets, 8 reps per set , 60 seconds rest",Intermediate,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Kettlebell,1,Plyo Box,1,Single Leg Standing Bent Knee,Single Arm,Continuous,Pronated,Overhead,Continuous,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Contralateral,Balance,rep,5.0,32.0,60.0,32.0,8.0,
Single Arm Kettlebell Overhead Contralateral Russian Step Up,"2 sets, 60 seconds work, 90 seconds rest",Intermediate,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Kettlebell,1,Plyo Box,1,Single Leg Standing Bent Knee,Single Arm,Continuous,Pronated,Overhead,Continuous,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Contralateral,Balance,time,2.0,60.0,90.0,60.0,,
Single Arm Kettlebell Overhead Ipsilateral Russian Step Up,3 sets of 10 reps with 60 seconds rest,Intermediate,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Iliopsoas,Kettlebell,1,Plyo Box,1,Single Leg Standing Bent Knee,Single Arm,Continuous,Pronated,Overhead,Continuous,Foot Elevated (Front),Single Exercise,Knee Dominant,,,Sagittal Plane,,,Lower Body,Push,Compound,Ipsilateral,Balance,rep,3.0,40.0,60.0,240.0,10.0,
